"symbol","time","open"
"BTC2X",2017-11-20 01:00:00,0.005332
"BTC2X",2017-11-21 01:00:00,0.02163
"BTC2X",2017-11-22 01:00:00,0.02514
"BTC2X",2017-11-23 01:00:00,0.02273
"BTC2X",2017-11-24 01:00:00,0.01647
"BTC2X",2017-11-25 01:00:00,0.02179
"BTC2X",2017-11-26 01:00:00,0.01459
"BTC2X",2017-11-27 01:00:00,0.01635
"BTC2X",2017-11-28 01:00:00,0.01389
"BTC2X",2017-11-29 01:00:00,0.0124
"BTC2X",2017-11-30 01:00:00,0.0004349
"BTC2X",2017-12-01 01:00:00,0.005077
"BTC2X",2017-12-02 01:00:00,0.005038
"BTC2X",2017-12-03 01:00:00,0.004281
