"symbol","time","open"
"10MT",2017-10-17 02:00:00,0.002845
"10MT",2017-10-18 02:00:00,0.003449
"10MT",2017-10-19 02:00:00,0.004611
"10MT",2017-10-20 02:00:00,0.00394
"10MT",2017-10-21 02:00:00,0.002756
"10MT",2017-10-22 02:00:00,0.003084
"10MT",2017-10-23 02:00:00,0.002425
"10MT",2017-10-24 02:00:00,0.002197
"10MT",2017-10-25 02:00:00,0.006372
"10MT",2017-10-26 02:00:00,0.008807
"10MT",2017-10-27 02:00:00,0.01746
"10MT",2017-10-28 02:00:00,0.00616
"10MT",2017-10-29 02:00:00,0.007327
"10MT",2017-10-30 01:00:00,0.009204
"10MT",2017-10-31 01:00:00,0.01306
"10MT",2017-11-01 01:00:00,0.007236
"10MT",2017-11-02 01:00:00,0.004017
"10MT",2017-11-03 01:00:00,0.003511
"10MT",2017-11-04 01:00:00,0.004471
"10MT",2017-11-05 01:00:00,0.002962
"10MT",2017-11-06 01:00:00,0.003562
"10MT",2017-11-07 01:00:00,0.003356
"10MT",2017-11-08 01:00:00,0.002766
"10MT",2017-11-09 01:00:00,0.003069
"10MT",2017-11-10 01:00:00,0.003369
"10MT",2017-11-11 01:00:00,0.003648
"10MT",2017-11-12 01:00:00,0.003421
"10MT",2017-11-13 01:00:00,0.002092
"10MT",2017-11-14 01:00:00,0.00245
"10MT",2017-11-15 01:00:00,0.002434
"10MT",2017-11-16 01:00:00,0.00327
"10MT",2017-11-17 01:00:00,0.002405
"10MT",2017-11-18 01:00:00,0.003463
"10MT",2017-11-19 01:00:00,0.002553
"10MT",2017-11-20 01:00:00,0.001346
"10MT",2017-11-21 01:00:00,0.002603
"10MT",2017-11-22 01:00:00,0.001523
"10MT",2017-11-23 01:00:00,0.002013
"10MT",2017-11-24 01:00:00,0.001694
"10MT",2017-11-25 01:00:00,0.002137
"10MT",2017-11-26 01:00:00,0.002353
"10MT",2017-11-27 01:00:00,0.002381
"10MT",2017-11-28 01:00:00,0.00387
"10MT",2017-11-29 01:00:00,0.002253
"10MT",2017-11-30 01:00:00,0.002174
"10MT",2017-12-01 01:00:00,0.001846
"10MT",2017-12-02 01:00:00,0.001662
"10MT",2017-12-03 01:00:00,0.00214
