"symbol","time","open"
"DIVX",2017-11-25 01:00:00,0.963
"DIVX",2017-11-26 01:00:00,0.9505
"DIVX",2017-11-27 01:00:00,0.8259
"DIVX",2017-11-28 01:00:00,0.8613
"DIVX",2017-11-29 01:00:00,0.9367
"DIVX",2017-11-30 01:00:00,1.2
"DIVX",2017-12-01 01:00:00,1.17
"DIVX",2017-12-02 01:00:00,1.31
"DIVX",2017-12-03 01:00:00,1.19
