"symbol","time","open"
"PPP",2017-10-10 02:00:00,0.08954
"PPP",2017-10-11 02:00:00,0.3543
"PPP",2017-10-12 02:00:00,0.3302
"PPP",2017-10-13 02:00:00,0.2994
"PPP",2017-10-14 02:00:00,0.246
"PPP",2017-10-15 02:00:00,0.2383
"PPP",2017-10-16 02:00:00,0.2386
"PPP",2017-10-17 02:00:00,0.2087
"PPP",2017-10-18 02:00:00,0.2257
"PPP",2017-10-19 02:00:00,0.2419
"PPP",2017-10-20 02:00:00,0.2508
"PPP",2017-10-21 02:00:00,0.2322
"PPP",2017-10-22 02:00:00,0.2111
"PPP",2017-10-23 02:00:00,0.2025
"PPP",2017-10-24 02:00:00,0.2003
"PPP",2017-10-25 02:00:00,0.2149
"PPP",2017-10-26 02:00:00,0.1891
"PPP",2017-10-27 02:00:00,0.2043
"PPP",2017-10-28 02:00:00,0.1991
"PPP",2017-10-29 02:00:00,0.1824
"PPP",2017-10-30 01:00:00,0.1687
"PPP",2017-10-31 01:00:00,0.1883
"PPP",2017-11-01 01:00:00,0.188
"PPP",2017-11-02 01:00:00,0.1675
"PPP",2017-11-03 01:00:00,0.1827
"PPP",2017-11-04 01:00:00,0.1878
"PPP",2017-11-05 01:00:00,0.2042
"PPP",2017-11-06 01:00:00,0.1962
"PPP",2017-11-07 01:00:00,0.1993
"PPP",2017-11-08 01:00:00,0.2135
"PPP",2017-11-09 01:00:00,0.2743
"PPP",2017-11-10 01:00:00,0.2553
"PPP",2017-11-11 01:00:00,0.275
"PPP",2017-11-12 01:00:00,0.2907
"PPP",2017-11-13 01:00:00,0.2427
"PPP",2017-11-14 01:00:00,0.2912
"PPP",2017-11-15 01:00:00,0.2793
"PPP",2017-11-17 01:00:00,0.2873
"PPP",2017-11-18 01:00:00,0.346
"PPP",2017-11-19 01:00:00,0.461
"PPP",2017-11-20 01:00:00,0.5332
"PPP",2017-11-21 01:00:00,0.6378
"PPP",2017-11-23 01:00:00,0.7644
"PPP",2017-11-24 01:00:00,0.8374
"PPP",2017-11-25 01:00:00,0.7541
"PPP",2017-11-26 01:00:00,0.7783
"PPP",2017-11-27 01:00:00,0.8051
"PPP",2017-11-28 01:00:00,0.6616
"PPP",2017-11-29 01:00:00,0.6497
"PPP",2017-11-30 01:00:00,0.5836
"PPP",2017-12-01 01:00:00,0.6974
"PPP",2017-12-02 01:00:00,0.7391
"PPP",2017-12-03 01:00:00,0.7572
